COUNTER,INTERPOL RAW_CQ,AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,,,,,,,,,,,,,,,,,,,,,,,
45,0,3999.999902,4582.563991,3928.717853,4216.410153,4211.281948,4539.487068,4568.205016,4644.615271,3944.615288,4261.538357,4069.74349,4089.230669,4310.769125,4718.974244,0,1683,1692,0,0,13377,693,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
45,0,4049.743491,4619.487067,3928.717853,4215.384512,4271.281947,4540.512709,4604.615272,4647.179374,3948.717852,4289.743485,4098.461438,4096.410156,4416.922969,4784.615268,0,1684,1693,0,0,13378,713,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
45,0,4034.871696,4598.461426,3927.692212,4216.922974,4216.410153,4542.563991,4593.846042,4647.692194,3956.92298,4284.102459,4079.9999,4093.333233,4393.846046,4805.640908,0,1684,1692,0,0,13379,735,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
46,0,4095.897336,4552.820401,3918.974263,4217.948615,4061.025542,4543.076812,4494.358864,4644.615271,3907.179392,4127.692207,3933.333237,4067.179388,4449.23066,4771.281935,0,1685,1692,0,0,13369,633,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
46,0,4021.538363,4579.999888,3917.948622,4216.922974,4122.564002,4550.769119,4556.922965,4643.07681,3917.435802,4184.102462,4015.384517,4073.333234,4375.897329,4758.461422,0,1682,1692,0,0,13370,656,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
46,0,3981.025544,4551.28194,3917.435802,4215.897333,4135.384514,4551.28194,4544.102453,4642.563989,3919.999904,4197.948615,4029.743491,4078.974259,4416.922969,4722.051167,0,1683,1692,0,0,13371,660,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
46,0,3928.205032,4501.538351,3925.128109,4216.922974,4136.410155,4546.153735,4533.846043,4649.743476,3931.281955,4194.871692,3989.230672,4078.461439,4414.871687,4705.640911,0,1683,1692,0,0,13372,671,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
46,0,3978.974262,4542.563991,3926.666571,4217.948615,4155.384514,4542.563991,4553.846042,4645.128092,3925.128109,4218.461435,4022.051184,4078.461439,4400.512713,4766.66655,0,1683,1693,0,0,13373,682,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
46,0,3986.666569,4562.05117,3921.538366,4215.897333,4144.102463,4543.076812,4572.820401,4648.205015,3938.974263,4239.999896,4036.922978,4084.102464,4415.384507,4732.820397,0,1683,1692,0,0,13374,691,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
46,0,3995.384518,4574.358863,3921.538366,4215.384512,4174.871693,4542.051171,4555.384504,4642.563989,3937.948622,4236.922973,4051.281952,4086.153746,4419.487071,4778.461422,0,1683,1696,0,0,13375,709,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
46,0,3954.358878,4541.02553,3919.999904,4212.307589,4182.564,4542.051171,4537.435786,4643.07681,3941.025545,4217.948615,4029.230671,4083.589644,4368.205021,4698.461424,0,1684,1692,0,0,13376,731,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
46,0,3986.153749,4571.281939,3925.64093,4216.410153,4206.666564,4540.512709,4565.128093,4642.563989,3944.102468,4239.487076,4080.512721,4087.692208,4302.051177,4764.102448,0,1683,1694,0,0,13377,751,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
46,0,4015.384517,4593.846042,3926.666571,4215.384512,4223.58964,4541.53835,4591.79476,4646.666553,3942.564006,4258.974255,4066.666567,4091.794772,4391.281944,4786.66655,0,1684,1693,0,0,13378,713,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
46,0,3986.153749,4568.205016,3929.230673,4216.410153,4159.487078,4540.512709,4577.948606,4647.179374,3952.307596,4241.538358,4044.615286,4094.358874,4362.051175,4726.666551,0,1684,1691,0,0,13379,735,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
47,0,4138.461437,4593.333221,3917.948622,4217.435794,4099.487079,4547.179376,4527.179376,4641.025528,3914.871699,4148.205027,3967.17939,4074.358875,4482.563993,4771.281935,0,1684,1692,0,0,13369,686,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
47,0,4065.640926,4641.025528,3921.025545,4217.948615,4190.769128,4551.28194,4594.358862,4643.58963,3928.717853,4212.307589,4071.281952,4083.076823,4433.846045,4822.563985,0,1682,1692,0,0,13370,656,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
47,0,3970.769134,4561.025529,3919.999904,4214.871692,4152.820411,4551.28194,4562.563991,4641.025528,3928.205032,4228.205025,4048.71785,4076.922977,4436.410148,4779.999883,0,1683,1693,0,0,13371,660,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
47,0,3933.333237,4517.435787,3922.051186,4215.897333,4165.128103,4544.102453,4539.487068,4644.615271,3931.794776,4182.564,4003.589646,4078.974259,4426.666558,4726.153731,0,1683,1693,0,0,13372,671,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
47,0,3999.487082,4578.974247,3926.15375,4216.410153,4182.564,4542.051171,4584.102452,4644.102451,3935.89734,4256.410152,4051.281952,4086.666567,4432.307584,4755.384499,0,1684,1693,0,0,13373,682,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
47,0,3962.564006,4565.128093,3923.589648,4215.897333,4151.79477,4542.563991,4567.692196,4651.794758,3941.025545,4243.076819,4034.871696,4084.615285,4418.46143,4752.820397,0,1684,1692,0,0,13374,691,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
47,0,3923.589648,4518.461428,3921.025545,4215.384512,4145.128104,4541.53835,4516.410146,4644.102451,3934.871699,4194.358872,4004.615287,4079.48708,4375.384508,4717.948603,0,1683,1695,0,0,13375,709,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
47,0,4037.435799,4579.999888,3922.051186,4212.82041,4208.717846,4543.076812,4564.615273,4643.58963,3949.743493,4255.384511,4057.435798,4086.153746,4399.487072,4770.769114,0,1683,1692,0,0,13376,731,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
47,0,4024.615286,4591.79476,3922.564007,4215.384512,4171.79477,4541.02553,4572.307581,4646.666553,3945.128109,4246.666563,4086.153746,4085.128105,4312.820407,4804.102447,0,1684,1693,0,0,13377,751,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
47,0,4026.666568,4579.999888,3925.128109,4215.897333,4172.820411,4541.02553,4582.05117,4647.179374,3942.051186,4238.974255,4059.999901,4090.769131,4374.358867,4803.589626,0,1683,1693,0,0,13378,765,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
47,0,3978.461441,4553.333222,3927.692212,4216.410153,4133.846053,4539.487068,4576.922965,4646.153733,3943.589647,4222.563999,4039.999901,4090.769131,4349.230663,4717.435782,0,1684,1693,0,0,13379,735,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
48,0,4183.076821,4610.256298,3916.410161,4217.435794,4070.769131,4550.769119,4526.153735,4642.563989,3912.307597,4169.743488,3978.974262,4072.820413,4499.99989,4811.281934,0,1684,1693,0,0,13369,686,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
48,0,4033.333235,4627.179374,3921.025545,4216.922974,4207.692205,4550.256299,4585.640914,4645.128092,3917.435802,4224.615281,4051.281952,4076.410157,4427.179379,4781.025524,0,1682,1690,0,0,13370,656,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
48,0,3985.128108,4567.179375,3919.487084,4216.922974,4179.999898,4550.769119,4569.743478,4642.051169,3924.102468,4216.410153,4055.897337,4079.9999,4443.589635,4747.692192,0,1684,1692,0,0,13371,710,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
48,0,3919.487084,4477.948608,3920.512725,4214.871692,4141.53836,4541.53835,4504.615274,4645.128092,3924.615289,4124.615284,3970.769134,4074.358875,4395.384508,4684.61527,0,1683,1693,0,0,13372,671,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
48,0,4014.871697,4616.410144,3926.666571,4216.922974,4246.666563,4540.512709,4616.410144,4643.07681,3941.538365,4275.897331,4073.846054,4090.25631,4477.948608,4810.769113,0,1683,1694,0,0,13373,682,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
48,0,3961.538365,4571.79476,3927.692212,4215.384512,4212.82041,4542.051171,4576.410145,4645.640912,3942.564006,4249.230665,4025.640927,4086.666567,4419.999892,4773.846037,0,1684,1692,0,0,13374,691,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
48,0,3937.948622,4503.076813,3918.974263,4215.897333,4154.871693,4539.487068,4504.615274,4644.615271,3940.512724,4193.846051,3993.846056,4076.410157,4350.256304,4720.512705,0,1683,1694,0,0,13375,709,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
48,0,4067.692208,4610.769118,3923.076827,4211.281948,4217.435794,4542.051171,4595.384503,4644.615271,3950.256314,4292.307587,4087.179387,4088.717849,4449.743481,4824.615267,0,1684,1692,0,0,13376,731,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
48,0,4071.281952,4619.999887,3924.102468,4214.871692,4192.30759,4539.999889,4588.717837,4646.153733,3946.15375,4263.589639,4103.589643,4085.640926,4338.974253,4810.256293,0,1683,1694,0,0,13377,751,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
48,0,4051.794773,4597.435785,3926.15375,4216.922974,4193.333231,4542.051171,4592.30758,4647.179374,3947.179391,4255.897332,4077.435798,4091.794772,4382.051175,4803.589626,0,1683,1693,0,0,13378,765,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
48,0,3997.4358,4564.615273,3926.15375,4216.922974,4172.30759,4543.076812,4578.974247,4645.128092,3944.102468,4231.794768,4055.384516,4086.153746,4366.153739,4779.487063,0,1685,1692,0,0,13379,735,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
49,0,4167.179385,4585.128093,3915.89734,4217.948615,4061.025542,4550.769119,4504.102454,4645.640912,3912.307597,4163.076821,3970.256313,4073.846054,4487.179377,4828.20501,0,1683,1694,0,0,13369,686,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
49,0,3980.512723,4558.974247,3918.461443,4216.410153,4115.384515,4549.743478,4536.922966,4643.58963,3909.743494,4187.179385,3991.281954,4068.717849,4365.128098,4689.230655,0,1682,1691,0,0,13370,707,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
49,0,3998.461441,4555.384504,3917.948622,4217.435794,4149.230668,4550.769119,4554.358863,4645.128092,3921.538366,4183.076821,4037.435799,4085.640926,4417.94861,4691.794757,0,1683,1693,0,0,13371,710,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
49,0,3935.384519,4487.179377,3922.564007,4215.897333,4119.999899,4542.051171,4509.743479,4650.256297,3933.333237,4149.743488,3971.794775,4079.9999,4402.051174,4661.538348,0,1683,1695,0,0,13372,721,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
49,0,4026.153748,4593.333221,3927.179391,4217.948615,4243.076819,4540.512709,4601.025529,4642.563989,3933.846058,4237.435794,4057.435798,4084.102464,4457.948609,4844.615266,0,1685,1694,0,0,13373,732,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
49,0,4005.640928,4592.820401,3926.666571,4215.897333,4253.333229,4541.53835,4601.538349,4649.230656,3941.538365,4270.769126,4044.615286,4088.717849,4434.358866,4776.41014,0,1684,1692,0,0,13374,741,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
49,0,3970.256313,4518.461428,3919.487084,4214.871692,4149.743488,4539.999889,4523.076812,4643.07681,3941.025545,4210.256307,4002.564005,4082.051182,4364.102457,4741.025525,0,1683,1693,0,0,13375,709,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
49,0,3987.69221,4576.922965,3922.051186,4212.82041,4190.256308,4540.512709,4575.897324,4640.512707,3940.512724,4256.410152,4065.640926,4085.640926,4431.281943,4751.281935,0,1684,1690,0,0,13376,731,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
49,0,4055.384516,4615.384503,3924.102468,4216.410153,4232.820409,4539.999889,4585.128093,4642.051169,3943.589647,4251.281947,4105.128105,4087.692208,4335.89733,4796.92296,0,1684,1693,0,0,13377,751,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
49,0,4065.640926,4618.974246,3927.692212,4217.435794,4241.025537,4542.051171,4604.615272,4645.640912,3953.846057,4264.10246,4089.230669,4093.846054,4405.640918,4811.794754,0,1683,1693,0,0,13378,765,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
49,0,4069.23067,4623.07681,3932.307596,4216.410153,4261.538357,4544.615273,4613.333221,4647.179374,3959.999903,4276.410152,4101.025541,4093.333233,4433.333225,4849.230651,0,1683,1692,0,0,13379,787,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
50,0,4153.333232,4586.666555,3917.435802,4217.435794,4099.487079,4550.256299,4514.871684,4644.102451,3913.846058,4154.871693,3976.410159,4074.358875,4482.563993,4819.487062,0,1684,1694,0,0,13369,686,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
50,0,4030.769132,4588.717837,3918.974263,4217.948615,4118.461438,4550.256299,4554.358863,4643.07681,3925.128109,4201.538359,4028.71785,4076.410157,4396.410149,4758.974243,0,1682,1689,0,0,13370,707,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
50,0,4012.820415,4559.999888,3919.487084,4216.410153,4147.692206,4550.769119,4555.384504,4644.102451,3923.076827,4195.897333,4035.897337,4085.128105,4423.076815,4744.615269,0,1684,1692,0,0,13371,710,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
50,0,3978.974262,4556.410145,3924.102468,4216.410153,4153.333232,4542.051171,4559.999888,4646.666553,3941.538365,4221.538358,4036.922978,4089.74349,4465.128096,4734.871679,0,1681,1695,0,0,13372,721,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
50,0,4038.46144,4566.666555,3925.64093,4217.948615,4201.025538,4542.051171,4578.974247,4643.58963,3928.717853,4227.692204,4036.922978,4079.48708,4423.589635,4805.640908,0,1683,1693,0,0,13373,732,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
50,0,4012.820415,4582.05117,3922.564007,4215.384512,4203.589641,4541.02553,4586.666555,4651.794758,3936.922981,4254.35887,4054.871696,4084.102464,4429.230661,4756.41014,0,1683,1692,0,0,13374,741,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
50,0,3980.512723,4537.948607,3922.564007,4213.846051,4155.897334,4542.563991,4546.153735,4643.07681,3941.538365,4219.999897,4019.487081,4090.25631,4391.794764,4685.128091,0,1683,1693,0,0,13375,756,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
50,0,3937.435801,4536.410145,3922.051186,4216.410153,4188.717846,4541.02553,4544.102453,4640.512707,3937.435801,4192.30759,4027.179389,4082.564003,4379.487072,4695.384501,0,1684,1691,0,0,13376,731,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
50,0,4007.69221,4572.307581,3921.025545,4217.435794,4194.358872,4540.512709,4556.410145,4645.128092,3938.461442,4231.794768,4073.846054,4088.205028,4299.487074,4734.871679,0,1684,1693,0,0,13377,751,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
50,0,4074.358875,4622.051169,3924.615289,4216.922974,4255.897332,4539.999889,4604.615272,4646.666553,3952.820416,4273.333229,4090.769131,4093.846054,4414.871687,4813.333216,0,1683,1692,0,0,13378,765,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
50,0,4101.538361,4637.948605,3932.820417,4216.410153,4281.025536,4541.53835,4626.153733,4648.205015,3958.974262,4292.820408,4117.948617,4097.435797,4457.948609,4845.640907,0,1685,1692,0,0,13379,787,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
51,0,4125.640925,4587.692196,3917.948622,4216.922974,4091.281951,4551.28194,4521.02553,4640.512707,3912.307597,4162.564001,3969.230672,4069.23067,4469.74348,4804.615267,0,1683,1694,0,0,13369,686,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
51,0,4058.461439,4638.974246,3920.512725,4216.922974,4168.717847,4550.769119,4586.153734,4644.615271,3930.769135,4248.205024,4074.358875,4079.48708,4447.179378,4850.769112,0,1681,1691,0,0,13370,707,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
51,0,3980.512723,4549.230658,3921.025545,4215.384512,4167.692206,4550.769119,4550.769119,4643.58963,3915.38452,4198.974256,4029.743491,4078.974259,4429.743481,4784.102447,0,1683,1692,0,0,13371,710,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
51,0,3989.743492,4565.640914,3921.025545,4214.871692,4179.487077,4541.02553,4557.948606,4641.538348,3931.794776,4224.102461,4049.23067,4083.076823,4480.512711,4787.692191,0,1682,1696,0,0,13372,721,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
51,0,4018.46144,4567.179375,3925.64093,4216.410153,4197.948615,4539.999889,4577.948606,4645.640912,3934.358878,4254.35887,4033.333235,4081.538362,4420.512712,4759.487063,0,1685,1693,0,0,13373,732,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
51,0,3981.025544,4559.487068,3922.051186,4215.897333,4163.076821,4540.512709,4565.128093,4641.538348,3936.922981,4221.538358,4043.076824,4082.564003,4412.307584,4751.794756,0,1683,1693,0,0,13374,741,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
51,0,3972.820416,4545.640914,3921.538366,4214.358871,4166.666565,4542.051171,4541.53835,4643.58963,3941.538365,4220.512717,4035.897337,4085.640926,4404.102456,4686.153732,0,1683,1693,0,0,13375,756,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
51,0,3998.974261,4562.563991,3922.051186,4215.384512,4230.769127,4542.051171,4559.999888,4644.102451,3943.076827,4210.769128,4036.410158,4083.589644,4390.256303,4752.820397,0,1685,1691,0,0,13376,731,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
51,0,3994.358877,4554.871683,3921.025545,4216.922974,4164.102462,4541.53835,4549.230658,4649.230656,3939.999904,4233.84605,4059.999901,4086.153746,4287.179382,4702.051167,0,1684,1693,0,0,13377,751,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
51,0,4053.333234,4604.615272,3924.615289,4216.410153,4224.102461,4542.051171,4591.79476,4646.666553,3945.640929,4285.1281,4083.076823,4090.769131,4401.025533,4782.051165,0,1682,1693,0,0,13378,765,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
51,0,4036.922978,4586.153734,3928.205032,4216.922974,4221.538358,4539.999889,4592.820401,4644.102451,3944.102468,4253.333229,4074.871695,4093.846054,4399.999892,4766.15373,0,1683,1692,0,0,13379,787,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
52,0,4075.897336,4569.230657,3917.435802,4217.435794,4053.846055,4550.769119,4514.358864,4640.512707,3912.820417,4159.999898,3952.820416,4069.74349,4446.666558,4763.076807,0,1685,1694,0,0,13369,686,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
52,0,4004.615287,4610.256298,3919.487084,4216.410153,4134.871694,4549.743478,4566.153734,4643.58963,3921.025545,4228.205025,4047.179388,4074.358875,4422.051174,4794.358857,0,1683,1689,0,0,13370,707,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
52,0,3931.281955,4516.922966,3918.974263,4216.410153,4133.333232,4550.769119,4530.76912,4644.102451,3913.333238,4177.435795,4008.20503,4075.384516,4399.999892,4727.692192,0,1683,1693,0,0,13371,710,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
52,0,3959.487083,4511.281941,3919.999904,4214.871692,4149.743488,4540.512709,4514.871684,4642.563989,3922.051186,4169.743488,3992.307595,4073.846054,4429.743481,4730.256295,0,1682,1696,0,0,13372,721,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
52,0,3994.871697,4584.102452,3926.666571,4216.410153,4229.743486,4539.999889,4589.230657,4644.615271,3940.512724,4259.999896,4046.666568,4087.179387,4439.487071,4771.794755,0,1684,1692,0,0,13373,732,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
52,0,4008.20503,4595.897324,3925.64093,4216.410153,4214.871692,4540.512709,4599.487067,4637.435784,3947.692211,4254.871691,4062.051183,4089.230669,4443.589635,4807.69219,0,1683,1693,0,0,13374,741,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
52,0,3962.564006,4538.461427,3921.025545,4214.871692,4159.487078,4539.999889,4524.615274,4644.102451,3939.487083,4207.692205,4031.794773,4077.435798,4401.538354,4770.256294,0,1683,1693,0,0,13375,756,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
52,0,4059.48708,4596.922965,3922.051186,4215.897333,4231.281948,4542.563991,4577.435786,4641.538348,3944.102468,4254.35887,4065.128106,4085.640926,4421.538353,4786.66655,0,1683,1692,0,0,13376,782,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
52,0,4003.076825,4592.30758,3923.589648,4216.410153,4195.384513,4542.051171,4576.922965,4647.692194,3945.128109,4253.333229,4085.640926,4087.179387,4315.38451,4769.230653,0,1684,1693,0,0,13377,751,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
52,0,4002.564005,4578.974247,3926.666571,4216.410153,4177.435795,4544.102453,4567.692196,4646.153733,3940.512724,4250.769127,4059.999901,4088.205028,4372.307585,4741.538346,0,1684,1693,0,0,13378,765,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
52,0,4021.538363,4594.871683,3930.769135,4216.410153,4210.769128,4540.512709,4603.076811,4639.999887,3951.794775,4258.461434,4077.435798,4097.948618,4393.846046,4746.666551,0,1683,1693,0,0,13379,787,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
53,0,4082.564003,4565.640914,3917.435802,4217.435794,4044.102465,4549.230658,4516.410146,4642.563989,3912.307597,4133.333232,3955.897339,4071.281952,4439.487071,4746.15373,0,1685,1693,0,0,13369,686,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
53,0,3992.307595,4586.666555,3917.435802,4217.435794,4139.999899,4550.769119,4554.358863,4644.615271,3918.974263,4196.922974,4031.281953,4075.897336,4402.563995,4734.358859,0,1681,1690,0,0,13370,707,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
53,0,3961.025544,4528.717838,3916.922981,4217.435794,4127.692207,4550.769119,4545.640914,4643.58963,3926.15375,4190.769128,4026.153748,4082.564003,4410.256302,4715.3845,0,1682,1693,0,0,13371,710,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
53,0,3939.487083,4493.846044,3923.076827,4215.897333,4133.333232,4539.999889,4515.384505,4646.666553,3927.179391,4153.333232,3981.538364,4083.076823,4408.20502,4690.769116,0,1683,1696,0,0,13372,721,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
53,0,3999.999902,4583.589632,3926.15375,4216.410153,4235.897332,4546.153735,4587.179375,4642.563989,3931.794776,4243.58964,4046.666568,4086.666567,4437.948609,4793.333216,0,1684,1694,0,0,13373,732,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
53,0,4050.256311,4626.153733,3928.717853,4215.897333,4254.871691,4542.051171,4621.025528,4644.615271,3944.615288,4291.794767,4087.179387,4091.794772,4479.48707,4843.589625,0,1683,1694,0,0,13374,741,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
53,0,3956.41016,4522.051171,3922.564007,4215.897333,4149.743488,4539.487068,4519.999889,4641.538348,3937.948622,4194.871692,4014.871697,4078.974259,4387.17938,4765.640909,0,1683,1693,0,0,13375,756,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
53,0,4029.230671,4593.333221,3923.589648,4216.922974,4196.922974,4543.076812,4571.281939,4642.051169,3943.076827,4245.128101,4073.846054,4086.153746,4419.999892,4755.89732,0,1684,1693,0,0,13376,782,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
53,0,4019.999902,4622.051169,3924.102468,4216.922974,4206.666564,4539.999889,4594.871683,4643.58963,3945.128109,4268.205024,4107.692207,4088.717849,4337.435791,4822.051164,0,1684,1693,0,0,13377,803,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
53,0,4013.846056,4587.179375,3926.666571,4215.897333,4178.974257,4541.02553,4569.743478,4646.666553,3946.15375,4233.84605,4067.692208,4092.307592,4373.333226,4756.922961,0,1682,1693,0,0,13378,765,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
53,0,4072.307593,4638.974246,3931.281955,4215.384512,4242.051178,4541.53835,4632.307579,4643.58963,3961.538365,4296.410151,4117.948617,4101.538361,4445.128096,4820.512703,0,1682,1692,0,0,13379,787,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
54,0,4108.205028,4553.846042,3914.871699,4217.435794,4022.051184,4550.256299,4495.384505,4641.538348,3909.743494,4108.205028,3947.179391,4067.179388,4426.153738,4765.128089,0,1687,1692,0,0,13369,737,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
54,0,4036.922978,4606.666554,3916.922981,4216.922974,4194.871692,4550.769119,4573.333222,4646.153733,3925.128109,4213.33323,4048.71785,4077.435798,4426.153738,4764.102448,0,1683,1692,0,0,13370,707,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
54,0,4043.589645,4578.461427,3919.487084,4216.410153,4197.948615,4551.28194,4582.05117,4643.07681,3933.333237,4233.33323,4072.307593,4088.205028,4468.205019,4771.281935,0,1682,1692,0,0,13371,710,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
54,0,3932.820417,4513.333223,3923.076827,4216.410153,4157.948616,4541.02553,4536.922966,4648.205015,3930.256314,4171.281949,4006.666569,4089.74349,4425.128097,4714.358859,0,1682,1695,0,0,13372,721,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
54,0,4026.666568,4572.307581,3925.64093,4216.410153,4205.640923,4544.615273,4578.974247,4644.102451,3928.205032,4241.025537,4030.256312,4081.025541,4419.999892,4792.820396,0,1684,1694,0,0,13373,732,4,4,0,0,4,0,4,0,1,4,4,0,4,4,4,4
